fname,res_type,ptype,method,res
poland_wroclaw_2018_rejon-nr-14-750.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_wroclaw_2018_rejon-nr-14-750.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_wroclaw_2018_rejon-nr-14-750.pb,non exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_wroclaw_2018_rejon-nr-14-750.pb,exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_wroclaw_2018_rejon-nr-14-750.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_wroclaw_2018_rejon-nr-14-750.pb,exhaustive,approval_times_cost,MES_INC,stable priceable
poland_wroclaw_2018_rejon-nr-14-750.pb,non exhaustive,approval_times_cost,UGREEDY,stable priceable
poland_wroclaw_2018_rejon-nr-14-750.pb,exhaustive,approval_times_cost,UGREEDY,stable priceable
poland_wroclaw_2018_rejon-nr-14-750.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_wroclaw_2018_rejon-nr-14-750.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_standard,MES,stable priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_standard,MES,not exhaustive
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_standard,MES_BOS,not priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_standard,MES_BOS,not priceable
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_standard,MES_INC,stable priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_standard,MES_INC,not exhaustive
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_standard,UGREEDY,not priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_standard,UGREEDY,not priceable
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_standard,MES_INC_UGREEDY,stable priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_standard,MES_INC_UGREEDY,stable priceable
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_times_cost,MES,stable priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_times_cost,MES,not exhaustive
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_times_cost,MES_BOS,not priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_times_cost,MES_BOS,not priceable
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_times_cost,MES_INC,priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_times_cost,MES_INC,not exhaustive
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_times_cost,UGREEDY,not priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_times_cost,UGREEDY,not priceable
poland_gdansk_2020_piecki-migowo.pb,non exhaustive,cardinal_times_cost,MES_INC_UGREEDY,priceable
poland_gdansk_2020_piecki-migowo.pb,exhaustive,cardinal_times_cost,MES_INC_UGREEDY,priceable
poland_warszawa_2017_goclaw.pb,non exhaustive,approval_times_cost,MES,priceable
poland_warszawa_2017_goclaw.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_warszawa_2017_goclaw.pb,non exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_warszawa_2017_goclaw.pb,exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_warszawa_2017_goclaw.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_warszawa_2017_goclaw.pb,exhaustive,approval_times_cost,MES_INC,stable priceable
poland_warszawa_2017_goclaw.pb,non exhaustive,approval_times_cost,UGREEDY,priceable
poland_warszawa_2017_goclaw.pb,exhaustive,approval_times_cost,UGREEDY,priceable
poland_warszawa_2017_goclaw.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_warszawa_2017_goclaw.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_standard,MES,stable priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_standard,MES,not exhaustive
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_standard,MES_BOS,not priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_standard,MES_BOS,not priceable
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_standard,MES_INC,stable priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_standard,MES_INC,not exhaustive
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_standard,UGREEDY,not priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_standard,UGREEDY,not priceable
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_standard,MES_INC_UGREEDY,not priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_standard,MES_INC_UGREEDY,not priceable
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_times_cost,MES,stable priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_times_cost,MES,not exhaustive
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_times_cost,MES_BOS,priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_times_cost,MES_BOS,priceable
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_times_cost,MES_INC,stable priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_times_cost,MES_INC,not exhaustive
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_times_cost,UGREEDY,not priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_times_cost,UGREEDY,not priceable
poland_katowice_2020_podlesie.pb,non exhaustive,cardinal_times_cost,MES_INC_UGREEDY,not priceable
poland_katowice_2020_podlesie.pb,exhaustive,cardinal_times_cost,MES_INC_UGREEDY,not priceable
poland_warszawa_2018_rakowiec.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_warszawa_2018_rakowiec.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_warszawa_2018_rakowiec.pb,non exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_warszawa_2018_rakowiec.pb,exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_warszawa_2018_rakowiec.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_warszawa_2018_rakowiec.pb,exhaustive,approval_times_cost,MES_INC,stable priceable
poland_warszawa_2018_rakowiec.pb,non exhaustive,approval_times_cost,UGREEDY,not priceable
poland_warszawa_2018_rakowiec.pb,exhaustive,approval_times_cost,UGREEDY,not priceable
poland_warszawa_2018_rakowiec.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_warszawa_2018_rakowiec.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_lodz_2022_srodmiescie-wschod.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_lodz_2022_srodmiescie-wschod.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_lodz_2022_srodmiescie-wschod.pb,non exhaustive,approval_times_cost,MES_BOS,priceable
poland_lodz_2022_srodmiescie-wschod.pb,exhaustive,approval_times_cost,MES_BOS,priceable
poland_lodz_2022_srodmiescie-wschod.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_lodz_2022_srodmiescie-wschod.pb,exhaustive,approval_times_cost,MES_INC,not exhaustive
poland_lodz_2022_srodmiescie-wschod.pb,non exhaustive,approval_times_cost,UGREEDY,not priceable
poland_lodz_2022_srodmiescie-wschod.pb,exhaustive,approval_times_cost,UGREEDY,not priceable
poland_lodz_2022_srodmiescie-wschod.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,priceable
poland_lodz_2022_srodmiescie-wschod.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,priceable
poland_lodz_2020_olechow-janow.pb,non exhaustive,approval_times_cost,MES,priceable
poland_lodz_2020_olechow-janow.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_lodz_2020_olechow-janow.pb,non exhaustive,approval_times_cost,MES_BOS,priceable
poland_lodz_2020_olechow-janow.pb,exhaustive,approval_times_cost,MES_BOS,priceable
poland_lodz_2020_olechow-janow.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_lodz_2020_olechow-janow.pb,exhaustive,approval_times_cost,MES_INC,not exhaustive
poland_lodz_2020_olechow-janow.pb,non exhaustive,approval_times_cost,UGREEDY,not priceable
poland_lodz_2020_olechow-janow.pb,exhaustive,approval_times_cost,UGREEDY,not priceable
poland_lodz_2020_olechow-janow.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,priceable
poland_lodz_2020_olechow-janow.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_wroclaw_2018_rejon-nr-12-750.pb,non exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,exhaustive,approval_times_cost,MES_INC,stable priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,non exhaustive,approval_times_cost,UGREEDY,stable priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,exhaustive,approval_times_cost,UGREEDY,stable priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_wroclaw_2018_rejon-nr-12-750.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_warszawa_2017_sawa.pb,non exhaustive,approval_times_cost,MES,priceable
poland_warszawa_2017_sawa.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_warszawa_2017_sawa.pb,non exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_warszawa_2017_sawa.pb,exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_warszawa_2017_sawa.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_warszawa_2017_sawa.pb,exhaustive,approval_times_cost,MES_INC,not exhaustive
poland_warszawa_2017_sawa.pb,non exhaustive,approval_times_cost,UGREEDY,priceable
poland_warszawa_2017_sawa.pb,exhaustive,approval_times_cost,UGREEDY,priceable
poland_warszawa_2017_sawa.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_warszawa_2017_sawa.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_standard,MES,stable priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_standard,MES,not exhaustive
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_standard,MES_BOS,stable priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_standard,MES_BOS,not exhaustive
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_standard,MES_INC,stable priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_standard,MES_INC,not exhaustive
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_standard,UGREEDY,not priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_standard,UGREEDY,not priceable
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_standard,MES_INC_UGREEDY,not priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_standard,MES_INC_UGREEDY,not priceable
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_times_cost,MES,stable priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_times_cost,MES,not exhaustive
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_times_cost,MES_BOS,stable priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_times_cost,MES_BOS,not exhaustive
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_times_cost,MES_INC,stable priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_times_cost,MES_INC,not exhaustive
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_times_cost,UGREEDY,not priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_times_cost,UGREEDY,not priceable
poland_katowice_2021_ligota-panewniki.pb,non exhaustive,cardinal_times_cost,MES_INC_UGREEDY,not priceable
poland_katowice_2021_ligota-panewniki.pb,exhaustive,cardinal_times_cost,MES_INC_UGREEDY,not priceable
poland_warszawa_2018_wilanow.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_warszawa_2018_wilanow.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_warszawa_2018_wilanow.pb,non exhaustive,approval_times_cost,MES_BOS,priceable
poland_warszawa_2018_wilanow.pb,exhaustive,approval_times_cost,MES_BOS,priceable
poland_warszawa_2018_wilanow.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_warszawa_2018_wilanow.pb,exhaustive,approval_times_cost,MES_INC,stable priceable
poland_warszawa_2018_wilanow.pb,non exhaustive,approval_times_cost,UGREEDY,priceable
poland_warszawa_2018_wilanow.pb,exhaustive,approval_times_cost,UGREEDY,priceable
poland_warszawa_2018_wilanow.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_warszawa_2018_wilanow.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_warszawa_2019_srodmiescie.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_warszawa_2019_srodmiescie.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_warszawa_2019_srodmiescie.pb,non exhaustive,approval_times_cost,MES_BOS,priceable
poland_warszawa_2019_srodmiescie.pb,exhaustive,approval_times_cost,MES_BOS,priceable
poland_warszawa_2019_srodmiescie.pb,non exhaustive,approval_times_cost,MES_INC,priceable
poland_warszawa_2019_srodmiescie.pb,exhaustive,approval_times_cost,MES_INC,priceable
poland_warszawa_2019_srodmiescie.pb,non exhaustive,approval_times_cost,UGREEDY,not priceable
poland_warszawa_2019_srodmiescie.pb,exhaustive,approval_times_cost,UGREEDY,not priceable
poland_warszawa_2019_srodmiescie.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,priceable
poland_warszawa_2019_srodmiescie.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_standard,MES,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_standard,MES,not exhaustive
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_standard,MES_BOS,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_standard,MES_BOS,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_standard,MES_INC,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_standard,MES_INC,not exhaustive
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_standard,UGREEDY,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_standard,UGREEDY,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_standard,MES_INC_UGREEDY,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_standard,MES_INC_UGREEDY,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_times_cost,MES,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_times_cost,MES,not exhaustive
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_times_cost,MES_BOS,priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_times_cost,MES_BOS,priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_times_cost,MES_INC,stable priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_times_cost,MES_INC,not exhaustive
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_times_cost,UGREEDY,priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_times_cost,UGREEDY,priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,non exhaustive,cardinal_times_cost,MES_INC_UGREEDY,priceable
poland_katowice_2020_zaleska-halda-brynow-czesc-zachodnia.pb,exhaustive,cardinal_times_cost,MES_INC_UGREEDY,priceable
poland_poznan_2023_9-stare-miasto.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_poznan_2023_9-stare-miasto.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_poznan_2023_9-stare-miasto.pb,non exhaustive,approval_times_cost,MES_BOS,not priceable
poland_poznan_2023_9-stare-miasto.pb,exhaustive,approval_times_cost,MES_BOS,not priceable
poland_poznan_2023_9-stare-miasto.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_poznan_2023_9-stare-miasto.pb,exhaustive,approval_times_cost,MES_INC,not exhaustive
poland_poznan_2023_9-stare-miasto.pb,non exhaustive,approval_times_cost,UGREEDY,not priceable
poland_poznan_2023_9-stare-miasto.pb,exhaustive,approval_times_cost,UGREEDY,not priceable
poland_poznan_2023_9-stare-miasto.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,not priceable
poland_poznan_2023_9-stare-miasto.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,not priceable
poland_lodz_2022_widzew-wschod.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_lodz_2022_widzew-wschod.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_lodz_2022_widzew-wschod.pb,non exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_lodz_2022_widzew-wschod.pb,exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_lodz_2022_widzew-wschod.pb,non exhaustive,approval_times_cost,MES_INC,stable priceable
poland_lodz_2022_widzew-wschod.pb,exhaustive,approval_times_cost,MES_INC,stable priceable
poland_lodz_2022_widzew-wschod.pb,non exhaustive,approval_times_cost,UGREEDY,not priceable
poland_lodz_2022_widzew-wschod.pb,exhaustive,approval_times_cost,UGREEDY,not priceable
poland_lodz_2022_widzew-wschod.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_lodz_2022_widzew-wschod.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,stable priceable
poland_warszawa_2018_grochow-poludniowy.pb,non exhaustive,approval_times_cost,MES,stable priceable
poland_warszawa_2018_grochow-poludniowy.pb,exhaustive,approval_times_cost,MES,not exhaustive
poland_warszawa_2018_grochow-poludniowy.pb,non exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_warszawa_2018_grochow-poludniowy.pb,exhaustive,approval_times_cost,MES_BOS,stable priceable
poland_warszawa_2018_grochow-poludniowy.pb,non exhaustive,approval_times_cost,MES_INC,priceable
poland_warszawa_2018_grochow-poludniowy.pb,exhaustive,approval_times_cost,MES_INC,priceable
poland_warszawa_2018_grochow-poludniowy.pb,non exhaustive,approval_times_cost,UGREEDY,priceable
poland_warszawa_2018_grochow-poludniowy.pb,exhaustive,approval_times_cost,UGREEDY,priceable
poland_warszawa_2018_grochow-poludniowy.pb,non exhaustive,approval_times_cost,MES_INC_UGREEDY,priceable
poland_warszawa_2018_grochow-poludniowy.pb,exhaustive,approval_times_cost,MES_INC_UGREEDY,priceable
poland_katowice_2021_srodmiescie.pb,non exhaustive,cardinal_standard,MES,stable priceable
poland_katowice_2021_srodmiescie.pb,exhaustive,cardinal_standard,MES,not exhaustive
poland_katowice_2021_srodmiescie.pb,non exhaustive,cardinal_standard,MES_BOS,stable priceable
poland_katowice_2021_srodmiescie.pb,exhaustive,cardinal_standard,MES_BOS,not exhaustive
poland_katowice_2021_srodmiescie.pb,non exhaustive,cardinal_standard,MES_INC,stable priceable
